campaign_id,platform,klike_score,rank,attribute,recommendation,estimated_impact
KLK-0426,TikTok,68.9,1,video_duration_s,"Increase video duration from 16s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0426,TikTok,68.9,2,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38% — efeito especialmente forte para a faixa etária 25-34.",10.69
KLK-0426,TikTok,68.9,3,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0427,Meta,36.7,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0427,Meta,36.7,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0427,Meta,36.7,3,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0428,LinkedIn,64.1,1,text_density,"Switch text density from 'high' to 'medium'. On LinkedIn, 'medium' text density averages +15.0 klike_score points higher.",15.03
KLK-0428,LinkedIn,64.1,2,has_face,"Add a human face to your creative. On LinkedIn, creatives WITH this attribute score ~13.1 klike_score points higher on average; CTR could improve by ~33%.",13.11
KLK-0428,LinkedIn,64.1,3,video_duration_s,"Increase video duration from 23s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +7.4 klike_score points vs your current range.",7.43
KLK-0429,Meta,58.0,1,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0429,Meta,58.0,2,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0429,Meta,58.0,3,format,"Switch ad format from 'horizontal' to 'quadrado'. On Meta, 'quadrado' format averages +3.6 klike_score points higher.",3.55
KLK-0430,Meta,70.8,1,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0430,Meta,70.8,2,video_duration_s,"Increase video duration from 14s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0431,Meta,62.7,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0431,Meta,62.7,2,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0431,Meta,62.7,3,video_duration_s,"Increase video duration from 15s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0432,TikTok,79.3,1,video_duration_s,"Increase video duration from 20s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0433,TikTok,73.2,1,video_duration_s,"Increase video duration from 12s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0433,TikTok,73.2,2,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38% — efeito especialmente forte para a faixa etária 25-34.",10.69
KLK-0433,TikTok,73.2,3,text_density,"Switch text density from 'low' to 'medium'. On TikTok, 'medium' text density averages +3.2 klike_score points higher.",3.22
KLK-0434,Meta,48.7,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0434,Meta,48.7,2,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0434,Meta,48.7,3,video_duration_s,"Increase video duration from 19s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0435,Meta,58.4,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0435,Meta,58.4,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0435,Meta,58.4,3,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0436,TikTok,59.9,1,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0436,TikTok,59.9,2,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0436,TikTok,59.9,3,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0437,Meta,46.7,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0437,Meta,46.7,2,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0437,Meta,46.7,3,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0438,TikTok,67.4,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0438,TikTok,67.4,2,video_duration_s,"Increase video duration from 13s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0438,TikTok,67.4,3,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0439,TikTok,39.7,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0439,TikTok,39.7,2,video_duration_s,"Increase video duration from 12s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0439,TikTok,39.7,3,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0440,Meta,83.4,1,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0440,Meta,83.4,2,video_duration_s,"Increase video duration from 12s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0441,Meta,55.6,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0441,Meta,55.6,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0441,Meta,55.6,3,video_duration_s,"Increase video duration from 10s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +5.4 klike_score points vs your current range.",5.4
KLK-0442,LinkedIn,17.1,1,video_duration_s,"Increase video duration from 10s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +16.9 klike_score points vs your current range.",16.87
KLK-0442,LinkedIn,17.1,2,has_hook,"Add hook in the first 3 seconds to your creative. On LinkedIn, creatives WITH this attribute score ~15.9 klike_score points higher on average; CTR could improve by ~52%.",15.95
KLK-0442,LinkedIn,17.1,3,text_density,"Switch text density from 'high' to 'medium'. On LinkedIn, 'medium' text density averages +15.0 klike_score points higher.",15.03
KLK-0443,Meta,71.4,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11% — efeito especialmente forte para a faixa etária 25-34.",12.94
KLK-0443,Meta,71.4,2,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0443,Meta,71.4,3,video_duration_s,"Increase video duration from 9s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +5.4 klike_score points vs your current range.",5.4
KLK-0444,Meta,70.0,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0444,Meta,70.0,2,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0444,Meta,70.0,3,video_duration_s,"Increase video duration from 6s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +5.4 klike_score points vs your current range.",5.4
KLK-0445,TikTok,61.7,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0445,TikTok,61.7,2,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0445,TikTok,61.7,3,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0446,LinkedIn,64.8,1,video_duration_s,"Increase video duration from 27s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +7.4 klike_score points vs your current range.",7.43
KLK-0446,LinkedIn,64.8,2,text_density,"Switch text density from 'low' to 'medium'. On LinkedIn, 'medium' text density averages +5.9 klike_score points higher.",5.9
KLK-0446,LinkedIn,64.8,3,format,"Switch ad format from 'quadrado' to 'horizontal'. On LinkedIn, 'horizontal' format averages +2.3 klike_score points higher.",2.3
KLK-0447,LinkedIn,33.0,1,has_hook,"Add hook in the first 3 seconds to your creative. On LinkedIn, creatives WITH this attribute score ~15.9 klike_score points higher on average; CTR could improve by ~52%.",15.95
KLK-0447,LinkedIn,33.0,2,format,"Switch ad format from 'vertical' to 'horizontal'. On LinkedIn, 'horizontal' format averages +13.4 klike_score points higher.",13.39
KLK-0447,LinkedIn,33.0,3,video_duration_s,"Increase video duration from 23s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +7.4 klike_score points vs your current range.",7.43
KLK-0448,TikTok,68.8,1,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0448,TikTok,68.8,2,video_duration_s,"Increase video duration from 9s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0448,TikTok,68.8,3,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0449,Meta,57.6,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0449,Meta,57.6,2,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0449,Meta,57.6,3,video_duration_s,"Increase video duration from 17s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0450,Meta,32.8,1,text_density,"Switch text density from 'high' to 'medium'. On Meta, 'medium' text density averages +18.3 klike_score points higher.",18.35
